label,factor,family,ar1,dev_base_r2,dev_full_r2,dev_partial_r2,dev_cond_beta_sd,dev_cond_t_nw,dev_cond_p,val_base_oos_r2,val_full_oos_r2,val_delta_oos_r2,hold_base_oos_r2,hold_full_oos_r2,hold_delta_oos_r2,dev_cond_bh_q
fwd_gold_20,dd_shanghai_20,drawdown,0.9460649433571566,0.028309884318818868,0.031504070747438995,0.0032872480403702735,-0.0030085928973533457,-1.1841622818783826,0.23634882967117488,0.0011683247466708346,0.018226091480187945,0.01705776673351711,0.09457315570692582,0.10058760213445439,0.006014446427528575,0.3860364217962523
fwd_gold_20,downvol_shanghai_20,downside_vol,0.9786199177274362,0.028349274466985874,0.032029365153016465,0.0037874624999758213,0.003209534891220168,1.0799815584840864,0.280150392395399,0.0010467935925640992,0.02239993678494734,0.02135314319238324,0.09462278941705127,0.09422138862888385,-0.0004014007881674164,0.42898028835545476
fwd_gold_20,breadth_60,breadth,0.9347911415666134,0.03079621915315245,0.0339671588259528,0.0032716955251967006,-0.003205060822019928,-1.0812042196435572,0.2796062814323218,-0.00606800949680375,-0.003900811652626013,0.0021671978441777373,0.09741058097507205,0.10999315036481383,0.012582569389741782,0.42898028835545476
fwd_gold_20,dd_csi300_20,drawdown,0.9429717799479977,0.028309884318818868,0.03047648903399014,0.002229728058571866,-0.0024776966697252155,-0.9775895740633915,0.328277355924229,0.0011683247466708346,0.018083506826072848,0.016915182079402014,0.09457315570692582,0.09760263029757255,0.00302947459064673,0.4646623460351359
fwd_gold_20,chg_real10_1,real_yield,0.03541826609340973,0.030560743878081498,0.031001946698304916,0.0004551113619933007,-0.0010845291500427988,-0.9702905712864923,0.3319016757393828,-0.020888391193063738,-0.019969872085210394,0.0009185191078533439,0.09998651248442836,0.09730231644898668,-0.002684196035441677,0.4646623460351359
fwd_gold_20,chg_vix_5,vix,0.7218763825633931,0.028501944212954156,0.030502720688466378,0.002059475532240073,-0.002266515418313969,-1.0073010157792368,0.31379014180151377,0.0008616450525726904,-0.018644810982512805,-0.019506456035085495,0.09490240869014266,0.09484420824654427,-5.8200443598388496e-05,0.4646623460351359
fwd_gold_20,chg_real10_60,real_yield,0.9794132036222291,0.03608380733837058,0.04076454760159598,0.0048559618552528215,0.0037661328796816883,0.8519266441691042,0.39425480759666476,-0.003482609454101615,0.0008423142049736043,0.004324923659075219,0.09608007345964875,0.07854266055053338,-0.01753741290911537,0.5366245992287937
fwd_gold_20,eff_shanghai_20,trend_efficiency,0.8764893052194819,0.028349274466985874,0.029559991508939953,0.00124604141193835,0.0018081457430564889,0.756706206094631,0.4492258958757983,0.0010467935925640992,0.00324867296307374,0.0022018793705096407,0.09462278941705127,0.09703270849817192,0.0024099190811206483,0.5949207810247058
fwd_gold_20,chg_real10_5,real_yield,0.7946642000512325,0.0300395332759279,0.03113796606038033,0.0011324510865502158,-0.001716680240930975,-0.6969442802814722,0.48583766488325675,-0.0221387812646221,-0.024394508565112716,-0.0022557273004906175,0.10012689442614464,0.09822976077120305,-0.0018971336549415962,0.6104114251097328
fwd_gold_20,vix_term_ratio,vix_term,0.9258005186262785,0.05627221100966273,0.0614171822680708,0.005451753480643505,-0.004144032478961597,-0.708645743809857,0.47854434191669076,0.005795189100610165,-0.021496297239941065,-0.02729148634055123,0.09593096097020248,0.09205047882426931,-0.003880482145933173,0.6104114251097328
fwd_gold_20,vix_level,vix,0.9769282431707892,0.02872774246331211,0.031849281469918056,0.0032138661249552208,0.0033910148219775038,0.6649432175920306,0.5060868120956187,0.0003148062275102337,0.013069229489409029,0.012754423261898795,0.09524249262207674,0.0978351913979344,0.0025926987758576603,0.6173469253115739
fwd_gold_20,dispersion_120,dispersion,0.9889414353364222,0.030128861711660404,0.03145078344125696,0.0013629869757022818,-0.002088933596665384,-0.6486639810494705,0.5165555905668271,-0.005294611732798327,-0.01842951447062502,-0.013134902737826692,0.09616967893536499,0.09826929139418417,0.002099612458819178,0.6173469253115739
fwd_gold_20,dispersion_60,dispersion,0.9670340444519805,0.03079621915315245,0.03181913335558684,0.0010554170574330727,0.0017507570559980915,0.5835061568162373,0.5595526135878971,-0.00606800949680375,3.57696919583983e-05,0.006103779188762148,0.09741058097507205,0.08499549925672567,-0.012415081718346377,0.6528113825192133
fwd_gold_20,chg_vix3m_60,vix_term,0.9645750412751721,0.0403556041818417,0.043813411725896034,0.0036032175659259013,0.0034086060972830035,0.5238070738121723,0.60041273283575,0.0065434966752832,0.0026487400791525006,-0.0038947565961306996,0.10372037400938183,0.11050608625506497,0.00678571224568314,0.6686414524761761
fwd_gold_20,vix_z252,vix,0.9398007540599534,0.030268137781410687,0.03195001477880133,0.0017343732457576254,-0.0021841882894612138,-0.5264833553801352,0.5985524137221481,-0.02131145129426204,-0.0388915264141958,-0.017580075119933758,0.10023398846967879,0.10006751601447683,-0.0001664724552019603,0.6686414524761761
fwd_gold_20,vixterm_z252,vix_term,0.8954973050273486,0.06167167158724085,0.06267630444905548,0.0010706624018418202,-0.001548243712395254,-0.41467400837397916,0.6783805620551149,0.03428727512509344,0.028419463651429222,-0.0058678114736642195,0.07528715906040573,0.07592570296123136,0.0006385439008256277,0.7386810564600139
fwd_gold_20,chg_vix3m_5,vix_term,0.7470514085787554,0.053988720686094616,0.05424757911726996,0.0002736314427065639,0.0008715585632790418,0.2738395554200505,0.7842079242223706,0.006170224873354835,0.01139399639130867,0.005223771517953835,0.09695880738632134,0.09830283136791651,0.001344023981595166,0.8353519192803514
fwd_gold_20,vix_pct252,vix,0.9470269540017628,0.030268137781410687,0.030484458395623304,0.00022307260660458324,-0.0007887157471531207,-0.23165550083415967,0.8168055963899287,-0.02131145129426204,-0.0238825388808086,-0.002571087586546561,0.10023398846967879,0.09988927701339112,-0.00034471145628767186,0.8515632813426915
