horizon,factor,family,n_dev,dev_beta,dev_t,dev_p,val_beta,val_t,hold_beta,hold_t,val_ok,hold_ok,dev_bh_q
20,chg_vix3m_5,vix_term,353,-4.8672710461908675e-05,-0.10647700566954812,0.9152038985006418,-8.802223877089266e-05,-0.3986210707990725,-3.124944961214966e-05,-0.1881884869852456,1,1,0.9430919002584158
20,chg_real10_5,real_yield,998,0.00018367027206601166,0.2930008342181595,0.7695215140489546,0.0004929407663634346,1.2799171478673168,2.96400891647966e-05,0.1805121010636727,1,1,0.8258279662964392
20,chg_vix_10,vix,998,0.0011562745909398163,1.6260206596719435,0.1039452604928625,3.0415615775903e-05,0.1342763865311692,-2.149621939728288e-05,-0.08217989739307234,1,0,0.22041404634631087
20,chg_vix3m_10,vix_term,348,-3.0565124750258514e-06,-0.004576267173759868,0.9963486798204116,-4.810921637811503e-05,-0.19972034393022015,-7.203946113252636e-05,-0.29102998958492204,1,1,0.9988138563792371
20,chg_real10_10,real_yield,998,-0.00013814080862698569,-0.17888109382809625,0.858031068276516,0.0004637599861124454,0.9856073733666854,-3.7841938841942128e-06,-0.01580003148018853,0,1,0.9042722635728552
20,chg_vix_20,vix,998,0.0015864110144268408,2.0619508415322825,0.03921241638786359,-0.00020419579009506859,-1.0909090946706785,0.0001689943756256811,0.45886238909072413,0,1,0.11313746367645887
20,chg_vix3m_20,vix_term,338,0.0002337301142522338,0.5195279720194386,0.6033926118959294,-0.00033420182697017583,-2.086199254056089,0.00012770718868232174,0.3429977428754955,0,1,0.6858593495000097
20,chg_real10_20,real_yield,998,-0.0007510233426957576,-0.9933630769600843,0.3205330484449857,-9.269575031658468e-05,-0.18710302722528235,-0.00014169267272229897,-0.45380992135078096,1,1,0.43837790120196685
20,chg_vix_60,vix,998,0.0019167367752660387,2.3973902343782973,0.016512327495224292,9.457082604387233e-05,0.39010459071125886,-2.861694255597028e-06,-0.007574804339079767,1,0,0.0605452008158224
20,chg_vix3m_60,vix_term,333,-0.0005168869084398971,-0.9125323115687232,0.36148856821106323,-7.205619995152816e-05,-0.40349713910674334,-3.277276723396152e-05,-0.08820547180008406,1,1,0.4678087353319642
20,chg_real10_60,real_yield,998,0.0012931250358807847,1.3222585163847507,0.18608208144008906,-0.000682831085741112,-2.0363289950270014,-2.6730585513194034e-05,-0.07282048609293729,0,0,0.30046281039867595
20,vix_z252,vix,998,0.001269241127377964,1.105439401627937,0.2689692386076842,-1.9670752419841215e-05,-0.03335558747221075,0.00022343354298443222,0.5243826212987512,0,1,0.3848665528044912
20,vix_pct252,vix,998,0.0006968792078838298,0.5768235176455108,0.5640586809382231,-3.495600173601307e-05,-0.05175590499620146,0.0005225353366413726,1.2085802854670875,0,1,0.6662706566787064
20,vixterm_z252,vix_term,333,-0.0007238540893440118,-0.9924114243010802,0.32099686829141005,0.0004572046870523543,0.83788488395831,0.00011262364812501954,0.3399242003328968,0,0,0.43837790120196685
20,real10_level,real_yield,998,0.0034294990769014517,3.6097164435771636,0.0003065319067958432,-0.0005771374699919623,-1.4988336420003643,0.00013201752704067465,0.4093384288811181,0,1,0.010051741946340375
20,real10_z252,real_yield,850,0.00020704426893026524,0.16240393566700245,0.8709877717694132,-0.0005469725597538978,-1.4441003304304483,-8.879745381931475e-05,-0.30231775827753077,0,0,0.912463379948909
60,mom_gold_5,momentum,998,-8.93197181766135e-05,-0.11284559513588295,0.9101529694917343,0.0002464265771636416,0.9205044012841241,-0.0003156113657079847,-0.9816546253372045,0,1,0.9313193176194491
60,mom_gold_10,momentum,998,2.7350398938585326e-05,0.02687359114404337,0.9785605571220823,0.0005892149863538649,1.3170423942216618,-0.0005612746715954605,-1.329699402010934,1,0,0.9841523317342085
60,mom_gold_20,momentum,998,-0.0003686094494981184,-0.2165349497866029,0.8285707853060518,0.00119793539543666,1.367638791328701,-0.0007167349181162134,-1.1238253059788559,0,1,0.873224300681827
