horizon,factor,dev_n,dev_rank_ic,dev_ic_t_nw,dev_ic_p,val_rank_ic,val_ic_t_nw,hold_rank_ic,hold_ic_t_nw,dev_top2_bottom2,dev_spread_t_nw,val_top2_bottom2,val_spread_t_nw,hold_top2_bottom2,hold_spread_t_nw,val_sign_stable,hold_sign_stable,dev_bh_q,selection_score
20,ma_distance_252,3104,0.09768041237113402,2.5372444160013723,0.01117289180944431,0.016506717850287907,0.3160282284640786,0.05271105010295127,0.9794723042764191,0.014874872210335267,3.112481112711149,0.0005693452877786233,0.10090405253854323,0.0015491650742200495,0.33661808793604503,1,1,0.03453313565099104,5.037244416001372
20,drawdown_252,3104,0.09222187420365688,2.4899012999145795,0.012777857470554724,0.03683626623569786,0.7514683760952899,0.08764956354601584,1.7585548125269774,0.010795726959655687,2.5328979174571966,0.002484849938296309,0.535458591168574,0.0035092682989807797,0.8370141585357732,1,1,0.03453313565099104,4.98990129991458
20,near_peak_252,3104,0.09222187420365688,2.4899012999145795,0.012777857470554724,0.03683626623569786,0.7514683760952899,0.08764956354601584,1.7585548125269774,0.010795726959655687,2.5328979174571966,0.002484849938296309,0.535458591168574,0.0035092682989807797,0.8370141585357732,1,1,0.03453313565099104,4.98990129991458
20,drawdown_60,3286,0.07820151069763157,2.472170292358946,0.013429552753163182,0.019006901645048844,0.4218228287869069,0.02986877613164047,0.6024982099928018,0.009047053981538251,2.4158783363931993,0.0020925358268027152,0.47846598847889055,-0.0010156044160148647,-0.2528258700625902,1,1,0.03453313565099104,4.972170292358946
20,near_peak_60,3286,0.07820151069763157,2.472170292358946,0.013429552753163182,0.019006901645048844,0.4218228287869069,0.02986877613164047,0.6024982099928018,0.009047053981538251,2.4158783363931993,0.0020925358268027152,0.47846598847889055,-0.0010156044160148647,-0.2528258700625902,1,1,0.03453313565099104,4.972170292358946
20,efficiency_120,3235,0.0921483771251932,2.5731331489281613,0.010078242688092412,-0.058029430582213694,-1.2386605822568317,0.06293754289636239,1.3239848204969202,0.01566110639274643,3.374333656049004,-0.0035901645305876093,-0.7113927501058832,0.006699263244706746,1.720738658513781,0,1,0.03453313565099104,3.5731331489281613
20,momentum_10,3345,0.06272047832585949,2.4783888144725554,0.013197723753465122,-0.023736404350607806,-0.6258277479423764,0.0363761153054221,0.9783743764883026,0.005163943075256014,1.4860428868995375,-0.0017344314000391008,-0.45974189440597585,0.000905301720900344,0.29636482865340735,0,1,0.03453313565099104,3.4783888144725554
20,drawdown_20,3311,0.05286997074884121,1.9169978475635885,0.05523820510005269,0.008665376274932428,0.2242909939711547,0.038050362186617774,0.9272167708366559,0.004094894075926671,1.221638090836335,0.0024089201990108613,0.5934581071380646,0.0014848671099056364,0.43507368656513823,1,1,0.09942876918009483,3.4169978475635885
20,near_peak_20,3311,0.05286997074884121,1.9169978475635885,0.05523820510005269,0.008665376274932428,0.2242909939711547,0.038050362186617774,0.9272167708366559,0.004094894075926671,1.221638090836335,0.0024089201990108613,0.5934581071380646,0.0014848671099056364,0.43507368656513823,1,1,0.09942876918009483,3.4169978475635885
20,momentum_60,3295,0.08291350531107738,2.361531326308309,0.018199634217158034,-0.0010876519513755593,-0.021920683744793897,-0.019286204529855865,-0.3559271785222292,0.012582396454592342,2.822311135845002,0.000531264187699956,0.0966064117188958,-0.004855487104785667,-1.0700330863129077,0,0,0.04367912212117928,3.361531326308309
20,risk_adjusted_momentum_120_60,3235,0.08170015455950541,2.3062129147852146,0.021098738298718382,-0.004222648752399232,-0.08530713923909704,0.05147563486616335,0.9608003768189959,0.01238346133241329,2.7208460275729283,0.0009034586669876612,0.16778464548056815,0.00032361930431587245,0.07013403179070024,0,1,0.04747216117211636,3.3062129147852146
20,volatility_10,3345,0.03665171898355755,1.2494107465574298,0.2115148798195921,0.014331413947536788,0.31472563077576715,-6.863417982155159e-05,-0.0018227243617801416,0.006881245715310018,1.7432204772152984,-0.0009500007897929459,-0.1865398568467484,0.00023877194227607155,0.07283472282859291,1,0,0.3045814269402126,2.74941074655743
20,volatility_20,3335,0.03103448275862069,0.9215770993418254,0.3567492082652575,0.01964171465131158,0.38783683811630204,-0.009265614275909405,-0.20888452455354825,0.0055557870304599015,1.3057862408281373,-0.001989552540462931,-0.3490458258551467,3.36617175670898e-06,0.0008905665714061404,1,0,0.45867755348390254,2.4215770993418255
20,low_vol_20,3335,-0.03103448275862069,-0.9215770993418254,0.3567492082652575,-0.01964171465131158,-0.38783683811630204,0.009265614275909405,0.20888452455354825,-0.0055557870304599015,-1.3057862408281373,0.001989552540462931,0.3490458258551467,-3.36617175670898e-06,-0.0008905665714061404,1,0,0.45867755348390254,2.4215770993418255
20,ma_distance_20,3336,0.05857314148681055,2.1133427566095127,0.03457144164251777,-0.01260396673064619,-0.2982475508907547,0.05449553877831159,1.2941008610513336,0.0038991497347861752,1.06925617849926,3.651675181953726e-05,0.009117932015693235,0.002393936685933326,0.7005808960927205,0,1,0.07321011171356705,2.1133427566095127
20,risk_adjusted_momentum_20_20,3335,0.05679160419790105,1.961497881602419,0.04982097187688541,-0.005950095969289828,-0.14553401143742306,0.06904598490048043,1.4656926597346094,0.0036404128677405344,0.9996354466016657,0.0004995299785560567,0.1286766568430376,0.004344876135721866,1.0981641885703552,0,1,0.09942876918009483,1.961497881602419
20,momentum_120,3235,0.0685935085007728,1.8955284734705056,0.0580224231728311,-0.008637236084452975,-0.16981939553216277,0.016472203157172273,0.3040631694600209,0.012235987315230332,2.629007976878127,0.00021047588865942072,0.037321933718866857,-0.0009064915528496361,-0.20221716928780048,0,1,0.09946701115342475,1.8955284734705056
20,volatility_60,3295,0.011927162367223066,0.32186816641601373,0.7475525704000446,0.040754958413307736,0.7933214022890743,0.006932052161976666,0.1388202508001504,0.0037395332647801533,0.8181339462384277,-0.0032081973874829315,-0.5593655671871306,0.00028419230986513193,0.06662670138805138,1,1,0.8681255656258583,1.8218681664160137
20,low_vol_60,3295,-0.011927162367223066,-0.32186816641601373,0.7475525704000446,-0.040754958413307736,-0.7933214022890743,-0.006932052161976666,-0.1388202508001504,-0.0037395332647801533,-0.8181339462384277,0.0032081973874829315,0.5593655671871306,-0.00028419230986513193,-0.06662670138805138,1,1,0.8681255656258583,1.8218681664160137
20,efficiency_60,3295,0.05675265553869499,1.7664875368686783,0.07731409067182098,-0.03378119001919386,-0.799600735322789,-0.03472889498970488,-0.7667504994682794,0.010199414874079478,2.4750052650307848,-0.003125316492514062,-0.6842046542172832,-0.00044076554078672755,-0.11723258813217796,0,0,0.1232942427866174,1.7664875368686783
20,momentum_20,3335,0.05211394302848576,1.757860067615242,0.0787713217803389,-0.005118362124120281,-0.11646743995754,0.06231983527796842,1.2839735682140159,0.0037903561431461784,1.019665953597295,-6.014052319425001e-05,-0.013779303951561971,0.0034859714943641642,0.8725672800339942,0,1,0.1232942427866174,1.757860067615242
20,downside_vol_20,3335,0.005427286356821589,0.17646460563979827,0.8599289529103318,0.03128598848368522,0.6656897083939197,-0.04111187371310913,-0.9344853974828522,0.0037820599086069635,1.0000200104538166,-0.0028733343077844108,-0.5695447548092849,-0.0025715975996032417,-0.7269852686461395,1,0,0.9516148661587647,1.6764646056397983
20,momentum_5,3350,0.034334365640328976,1.6559878315626675,0.09772428309265335,-0.002713312589104411,-0.09329248208231869,0.02700309225255917,0.9335419963819084,0.003859664152211826,1.4173267620126109,0.0015527567024160702,0.5183695888378078,0.0007062188764640962,0.310694804713954,0,1,0.14658642463898003,1.6559878315626675
20,efficiency_20,3335,0.025787106446776613,1.0649360173102034,0.28690488475036974,-0.00780550223928343,-0.22380057789375798,0.014344543582704188,0.40184745390746346,0.0062557868781129376,1.977057191206269,-0.0010980888394470575,-0.30075502190018255,0.002350015269486628,0.7945370300515072,0,1,0.3972529173466658,1.0649360173102034
20,downside_vol_10,3345,-0.016765284037338693,-0.6443249761593398,0.5193647229329601,0.025309443968796114,0.6092012751073818,-0.03130652961671444,-0.875547529682688,0.0002393508475891432,0.07271299571787852,-0.0015431533556037726,-0.36562520081291233,-0.0016872808777356448,-0.5581215130823233,0,1,0.6447286215719504,0.6443249761593398
20,downside_vol_120,3235,-0.005935085007727975,-0.1607203925381888,0.872313627312201,0.08112603966730646,1.5910571690162159,0.02361015785861359,0.4797763152856281,0.0013289384764091621,0.28417352796488493,0.002971178454534475,0.5183820534600174,0.0017305652255729096,0.4197750664811604,0,0,0.9516148661587647,0.1607203925381888
20,downside_vol_60,3295,-0.0018209408194233678,-0.05080328208459092,0.9594822755311472,0.059564939219449775,1.164546678273034,0.023266986959505832,0.4722738378007639,0.0015452529872047338,0.34785969592130145,-0.0001703748025090412,-0.030237057298506412,0.0022780304408882403,0.5453781737996607,0,0,0.9843725897308742,0.05080328208459092
20,volatility_120,3235,-0.0007109737248840795,-0.019587306633951824,0.9843725897308743,0.08432501599488164,1.666484182619935,0.005559368565545639,0.11895618968280545,0.002434197277423679,0.5440464196643794,0.00309455335677655,0.5558659923053325,-0.0012875837436706083,-0.3125309684615321,0,0,0.9843725897308742,0.019587306633951824
20,low_vol_120,3235,0.0007109737248840795,0.019587306633951824,0.9843725897308743,-0.08432501599488164,-1.666484182619935,-0.005559368565545639,-0.11895618968280545,-0.002434197277423679,-0.5440464196643794,-0.00309455335677655,-0.5558659923053325,0.0012875837436706083,0.3125309684615321,0,0,0.9843725897308742,0.019587306633951824
60,drawdown_120,3234,0.12392419836441224,2.400625308541923,0.01636708587394113,0.12270091749580343,1.8559561714734647,0.07982789635052351,0.9960350488004488,0.023756496819990685,2.232715640625302,0.013251474969655879,1.188077056747801,0.0006619213141266386,0.06806262845183443,1,1,0.10505603250530907,3.900625308541923
60,near_peak_120,3234,0.12392419836441224,2.400625308541923,0.01636708587394113,0.12270091749580343,1.8559561714734647,0.07982789635052351,0.9960350488004488,0.023756496819990685,2.232715640625302,0.013251474969655879,1.188077056747801,0.0006619213141266386,0.06806262845183443,1,1,0.10505603250530907,3.900625308541923
60,momentum_5,3350,0.052366739160386165,2.3806115157271837,0.017283928735778983,0.023664535259452,0.8125524712124585,0.040067281031084645,1.3288582381299328,0.011238459080334148,2.0371112291368094,0.0019365748080201054,0.3572450520039075,0.0008718592932660598,0.203534125629744,1,1,0.10505603250530907,3.8806115157271837
