label,horizon,factor,family,dev_beta_sd,dev_t_nw,dev_p,dev_r2,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,dev_spearman,val_spearman,hold_spearman,val_sign_stable,hold_sign_stable,dev_bh_q,selection_score
ram_excess_5,5,dd_nasdaq_60,drawdown,0.00012822282940485146,2.7615870029217273,0.005752118870706784,0.002994237605165706,1.522725265387363e-05,0.5504589706995053,-2.7559348387678685e-06,-0.056780181099619055,0.03640386551571321,-0.021904611587956504,0.011826740556057832,1,0,0.023815878519433037,5.261587002921727
ram_excess_5,5,downvol_nasdaq_20,downside_vol,-0.0001537235953369918,-2.7578295954523084,0.005818652138270572,0.004354163279975398,-3.270569698720465e-05,-0.9825710027668779,2.5956883853133393e-05,0.4587465438695751,-0.051992781161368774,0.0007888570985118995,-0.003932444359900958,1,0,0.023815878519433037,5.257829595452309
ram_excess_5,5,eff_shanghai_120,trend_efficiency,0.00046658164330153827,2.7411208539270433,0.006122998150052922,0.038919146171030206,1.1987370723427446e-05,0.21053414497222142,2.407023848017829e-05,0.5895755037176371,0.07129088680867782,0.021095333662235698,0.08177330281575133,1,1,0.02444808001138792,5.241120853927043
ram_excess_5,5,vol_gold_10,volatility,-0.00016022112451492755,-2.7124554790374074,0.006678675228367373,0.004744093472631827,-1.642216348812853e-05,-0.3451412610373137,-2.610086675439167e-05,-0.9133743002356649,-0.009151036223448893,0.04640903721845807,-0.07381530398566011,1,1,0.025009507238141652,5.212455479037407
ram_excess_5,5,downvol_sp500_60,downside_vol,-0.0001669070825395044,-2.663328444681432,0.007737185312206569,0.0050719428169991865,-2.5563474443858836e-05,-0.6911805046266057,-1.988563980095238e-05,-0.45388527924052113,-0.04277468972928941,-0.023296424330392192,-0.029261912260386744,1,1,0.027790706427517475,5.163328444681432
ram_excess_5,5,dd_csi300_120,drawdown,0.0001754859992428553,2.6523875701901964,0.007992474074865969,0.005507139648711301,1.3671117454402163e-05,0.28634208271514655,2.8495144928697137e-05,1.0049449816987872,0.07585424154410565,0.004532707039122334,0.05949642144363088,1,1,0.02813350874352821,5.152387570190196
ram_excess_5,5,dispersion_120,dispersion,0.00045443914409794707,2.580142488533702,0.009875955636779071,0.036919811380859424,9.394436338257178e-06,0.14320750381378022,-2.282377087199825e-05,-0.6229418658643574,0.06107333894717581,0.011919439780909364,-0.02006453236520575,1,0,0.032188299853205864,5.080142488533702
ram_excess_5,5,eff_csi300_120,trend_efficiency,0.000442964107861578,2.4767621354980847,0.013258022714471636,0.035078828662170825,1.438221152526254e-05,0.26775552288493243,8.642158588120662e-07,0.022164359160339493,0.06842125549406747,0.05853203624998111,0.029825962873090726,1,1,0.039549355894017084,4.976762135498085
ram_excess_5,5,downvol_sp500_20,downside_vol,-0.00014820247555191333,-2.452037672345365,0.01420497893276742,0.004047012636680836,-3.086128998104185e-05,-0.8982975965261493,9.338719850469439e-07,0.014807203642646847,-0.054623608244049625,-0.018628672842849536,-0.026705120208182765,1,0,0.04166793820278444,4.952037672345365
ram_excess_5,5,breadth_60,breadth,0.0002010917025921859,2.4338754515575496,0.014938134183274917,0.007362293369124084,4.977369664280321e-05,1.1434202260738864,-3.1746798997918674e-05,-0.7621140040367922,0.06212752537029922,0.029009623934082338,0.022029735343284847,1,0,0.04292286421540639,4.933875451557549
ram_excess_5,5,vol_nasdaq_10,volatility,-0.00020964383089886287,-3.3123434575573674,0.000925178870476116,0.008122278198306465,4.269663753334401e-06,0.12867418978278486,1.82227546627685e-05,0.2251356466213691,-0.059045101306743064,0.03484065087360702,-0.033036742842180805,0,0,0.006784645050158185,4.312343457557367
ram_excess_5,5,mom_shanghai_20,momentum,0.0003271630233896035,3.0668295038141946,0.0021634221741239617,0.01972205066669308,-3.175537367180869e-05,-0.8388003184105823,2.4224996707208104e-05,0.7725324736024757,0.08729395912263448,-0.0381770360327835,0.04080855899821266,0,1,0.012503527173392393,4.066829503814194
ram_excess_5,5,rel_gold_china_120,relative_strength,-0.0004977446040794853,-3.008138085883491,0.0026285367398648295,0.04429157545840623,4.149680399001066e-06,0.0801577041411228,-3.402076060901299e-05,-0.9852779943193118,-0.07903847021531177,-0.024330750830191202,-0.0505805631927347,0,1,0.013606543124006177,4.008138085883491
ram_excess_5,5,ma_dist_shanghai_120,trend,0.0004295385204803428,2.9133374686585958,0.0035758792985396406,0.03299479065625921,-1.084444111568055e-05,-0.23698508678091015,1.2161731629878227e-05,0.2947793283422901,0.09532020369229569,0.006886524087561605,0.07494249318789528,0,1,0.016137301449819917,3.9133374686585958
ram_excess_5,5,ma_dist_sp500_252,trend,0.0001566218575197175,2.826046857873066,0.004712636965464397,0.004209294370589589,-9.39727190957222e-06,-0.27127192360967456,2.522951008082657e-05,0.6472134757838247,0.025437131772042897,0.007998906992949553,0.04645735248652732,0,1,0.02022985624199351,3.826046857873066
ram_excess_5,5,dd_shanghai_120,drawdown,0.0001754264869555657,2.7313248075632846,0.006308026868126646,0.005503405027089903,-2.8465761757394403e-06,-0.06344431749369189,1.5574817657103436e-05,0.4904553526702555,0.07588501131213768,-0.01648853626393041,0.0484133361962157,0,1,0.02444808001138792,3.7313248075632846
ram_excess_5,5,ma_dist_csi300_120,trend,0.0004369582851406511,2.7270756326135217,0.006389839093885479,0.03414452694743131,-6.43262675143443e-06,-0.14875491399819046,1.9816525927478127e-05,0.5283882823855128,0.0950488739648062,0.011414496380958605,0.0753222389092782,0,1,0.02444808001138792,3.7270756326135217
ram_excess_5,5,dd_sp500_20,drawdown,0.0001187126469559257,2.20170101023622,0.027686435328105302,0.002597447619631321,1.4405287731165681e-05,0.6751590898218585,1.7177910405797583e-06,0.03771436994833731,0.025631338130011987,0.017148444046357323,0.0048681678703786195,1,1,0.0676779530242574,3.70170101023622
ram_excess_5,5,vol_sp500_10,volatility,-0.00017114806965890002,-2.681575240287496,0.007327643425363865,0.005413245165122649,2.1542417615327463e-06,0.06883384636133295,2.278184566927759e-05,0.2758682174070955,-0.04557516095715522,-0.0019479091969230174,-0.014196698493584606,0,0,0.02686802589300084,3.681575240287496
ram_excess_5,5,eff_shanghai_20,trend_efficiency,0.0002465106570640373,2.6288315481067195,0.008567879046919183,0.011196828928349722,-1.1662021109267947e-05,-0.31458081560818413,3.092206989978822e-05,1.0307851449391563,0.030980449523049087,-0.04229294614238297,0.023945868993958317,0,1,0.02956758259328973,3.6288315481067195
ram_excess_5,5,mom_sp500_252,momentum,0.00011411191602718459,2.107190017893728,0.03510111185007909,0.0022337152177458464,4.542281337461941e-05,0.9582937818876124,2.763550120459968e-05,0.9182459040238832,0.013444448188136787,0.04331986169409231,0.023502822591211697,1,1,0.08128678533702526,3.607190017893728
ram_excess_5,5,rel_us_china_20,relative_strength,-0.00028026384813414223,-2.6029726379319413,0.009241932934160214,0.014472974795002425,2.953874978261487e-05,0.7042769884034787,-3.985369762089563e-05,-1.2109670895950737,-0.08279345495781923,0.035229118720322555,-0.05454901089374409,0,1,0.03128038839254226,3.6029726379319413
ram_excess_5,5,dd_gold_120,drawdown,0.00010946254733058265,2.0852042460034625,0.03705076465199688,0.0021427536542089065,7.746812000988271e-05,1.0370965503032152,2.6373812636434828e-05,1.0870350221587566,0.07323764656186814,0.031531380524239705,0.03029632108993232,1,1,0.08468746206170716,3.5852042460034625
ram_excess_5,5,downvol_nasdaq_10,downside_vol,-0.00014939441000710028,-2.583371447955484,0.009783992133863339,0.00412460516490587,1.4791567809961423e-05,0.4437168769107521,2.2950670957638996e-05,0.4311175977107234,-0.05574921075133786,0.030443385642921175,-0.016680224476385546,0,0,0.032188299853205864,3.583371447955484
ram_excess_5,5,ma_dist_shanghai_60,trend,0.0003382415208656305,2.545083658939532,0.01092515601491701,0.02083576187388403,-3.5931925446154096e-05,-0.8484257157091633,3.4856133294615534e-06,0.08620161451665921,0.08902910980415275,-0.053508573009393795,0.0516612587721742,0,1,0.034960499247734436,3.545083658939532
ram_excess_5,5,ma_dist_shanghai_20,trend,0.00025294575073635294,2.5298158517879656,0.011412240516593867,0.011792546491989353,-6.079152654209547e-05,-1.4473814756494963,-7.886172405138087e-06,-0.25398958603787697,0.06683620871592769,-0.03873240268904857,0.018199622962892105,0,0,0.035867041623580724,3.5298158517879656
ram_excess_5,5,dd_csi300_60,drawdown,0.00012244680845963345,2.016536560462443,0.04374389916576121,0.002730552230903127,1.1044055097985633e-06,0.024894436645852128,4.995059659191401e-05,1.6260340596975658,0.05669187781511216,-0.005870532384494849,0.07526435514468417,1,1,0.09165388396635683,3.516536560462443
ram_excess_5,5,downvol_csi300_60,downside_vol,0.00024462993794884246,2.50961674033958,0.012086225860328348,0.010895421272470895,-2.6168081400558383e-05,-0.4704594610850452,-3.508978775739747e-05,-0.8430705347386837,0.013540313516792935,-0.008030583761125136,-0.05939467412181509,0,0,0.03731887283189104,3.50961674033958
ram_excess_5,5,vol_csi300_60,volatility,0.00021947106480181265,2.4971811685638348,0.012518498179646972,0.008769591384055864,-3.682632485104e-05,-0.6506196898477329,-5.0824791144154535e-05,-1.1391743817645206,0.011760666853364115,-0.012399777664571471,-0.0504721392255986,0,0,0.03798716688996323,3.4971811685638348
ram_excess_5,5,vol_gold_60,volatility,-9.841953391346018e-05,-1.9798630681975216,0.04771891728677164,0.0017635485681862795,-1.6710346259616267e-05,-0.39634918975934386,-1.5182655026882483e-05,-0.7793462671624423,0.017415746843563402,-0.0030887025453714256,0.005339296319041164,1,1,0.09596520556472873,3.4798630681975213
ram_excess_5,5,vol_shanghai_10,volatility,0.00023275504750936462,2.4294786739509555,0.01512055443951816,0.010011793927636514,-2.049013162785324e-05,-0.37897781779811723,2.323693156529683e-06,0.05382399419241991,0.021769835203860208,-0.04781990357803775,-0.058769333921420475,0,1,0.04292286421540639,3.4294786739509555
