horizon,factor,dev_n,dev_factor_beta,dev_factor_t_nw,dev_factor_p,val_factor_beta,val_factor_t_nw,hold_factor_beta,hold_factor_t_nw,dev_weight_beta,dev_weight_t_nw,val_sign_stable,hold_sign_stable,overlap_n,mean_rank_corr_with_target,top1_match_rate,top2_mean_overlap,dev_bh_q,score
20,volatility_120,2808,0.05689750321331223,1.4877639206836677,0.13681316365424562,0.1142848233856818,2.0646660940810366,-0.023123098632237025,-0.3643562132175411,0.07496100879841269,1.901769172120167,1,0,6275,-0.11932305122873309,0.08637450199203187,0.34868525896414343,0.23453685197870677,2.9877639206836677
20,low_vol_120,2808,-0.05689750321331223,-1.4877639206836677,0.13681316365424562,-0.1142848233856818,-2.0646660940810366,0.023123098632237025,0.3643562132175411,0.07496100879841269,1.901769172120167,1,0,6275,0.11932305122873309,0.32541832669322707,0.4269322709163347,0.23453685197870677,2.9877639206836677
20,volatility_10,2797,0.05111046211886808,1.462752821685569,0.1435350267566389,0.05253579770618815,0.9891751462751613,-0.04795843559656685,-0.9991944909628281,0.06515637106810633,1.6567798046871822,1,0,6385,-0.03309412271861025,0.17494126859827722,0.36836335160532496,0.23487549832904547,2.962752821685569
20,downside_vol_20,2796,0.03707287954031336,1.057542111543596,0.2902642460778922,0.049907447272645636,0.986716087290543,-0.19335583646099927,-3.733979274776651,0.0701461867843974,1.824619982557295,1,0,6375,-0.06118077352187866,0.1871372549019608,0.364078431372549,0.4353963691168383,2.557542111543596
20,volatility_20,2791,0.0355638574004329,0.8769098964100002,0.38053558045221647,0.07602605999762227,1.4113250087873175,-0.10217279244929467,-1.8728912057139364,0.055058584923456666,1.3007256283731723,1,0,6375,-0.04865992304193544,0.1512156862745098,0.36305882352941177,0.4723889964234412,2.37690989641
20,low_vol_20,2791,-0.0355638574004329,-0.8769098964100002,0.38053558045221647,-0.07602605999762227,-1.4113250087873175,0.10217279244929467,1.8728912057139364,0.055058584923456666,1.3007256283731723,1,0,6375,0.04865992304193544,0.2901960784313726,0.4139607843137255,0.4723889964234412,2.37690989641
20,momentum_252,2700,0.06025846791887316,1.3033518486031974,0.19245466743136946,-0.029035696917887734,-0.42244473460232557,0.06450925173082699,0.8768128963076574,0.09179954384498691,2.2099213979519305,0,1,6143,0.46124639852727406,0.5132671333224809,0.5958814911281133,0.30123339250127396,2.3033518486031976
20,downside_vol_60,2808,0.02817286146689205,0.6896700627550323,0.49040169639367076,0.12528784722577274,2.268513422607952,-0.08301748898030917,-1.3847410195635275,0.04582771887749722,1.1509633778883972,1,0,6335,-0.09680944739579074,0.15516969218626678,0.35335438042620365,0.5694987441991015,2.1896700627550323
20,volatility_60,2808,0.02240799251868436,0.555465959518035,0.5785759874222548,0.15220518979244796,2.634853296071566,-0.048359640740563425,-0.7087941632793026,0.04941737104529062,1.2081710454345855,1,0,6335,-0.08300824293329791,0.12375690607734807,0.35611681136543016,0.6265087918807266,2.055465959518035
20,low_vol_60,2808,-0.02240799251868436,-0.555465959518035,0.5785759874222548,-0.15220518979244796,-2.634853296071566,0.048359640740563425,0.7087941632793026,0.04941737104529062,1.2081710454345855,1,0,6335,0.08300824293329791,0.3082872928176796,0.41681136543014996,0.6265087918807266,2.055465959518035
20,efficiency_60,2799,0.08194181176122783,2.0108568305357495,0.04434058129537773,-0.010281189919768279,-0.22569696326632194,-0.06960032538961476,-1.2934522955580654,0.05284927071625733,1.415297034826818,0,0,6335,0.07708742635345273,0.2912391475927388,0.3963693764798737,0.15845094993005066,2.0108568305357495
20,downside_vol_10,2798,0.006667106492188365,0.21628270833037844,0.8287673868463911,0.05575720972890749,1.1349943090355135,-0.12527373595478716,-2.6055337174753017,0.0924626821988143,2.423782920358941,1,0,6385,-0.03826610078735832,0.20172278778386843,0.376742364917776,0.8287673868463911,1.7162827083303784
20,ma_distance_252,2702,0.04346166672203557,0.8278577687457068,0.40775105405957246,-0.014844243898472373,-0.22008583108241062,-0.02042148382833047,-0.27782883432016625,0.09285898438767737,2.0082642147644356,0,0,6144,0.4733143220468001,0.5320638020833334,0.5933430989583334,0.48930126487148695,0.8278577687457068
20,momentum_120,2803,0.022342107856852866,0.49505481606685114,0.6205614272297473,-0.01083042792726038,-0.16482992580639144,-0.04826999740153755,-0.762264228211437,0.10826593322006176,2.5712440177059364,0,0,6275,0.38944607069824316,0.4809561752988048,0.54398406374502,0.6382917537220257,0.49505481606685114
60,momentum_10,2793,0.09875008665253542,2.7570882784570077,0.005831860462203342,0.03319238711256356,0.6784135499431732,0.054672934712054484,1.0487856327551375,0.09870548724407835,1.7781859842205812,1,1,6385,0.0989116858044381,0.3054032889584965,0.43633516053249805,0.2099469766393203,5.257088278457008
60,momentum_5,2789,0.06692062539597542,2.477393671413824,0.013234583602550217,0.021035150318027242,0.5332497401382479,0.021735624382373885,0.6145342591523033,0.10657171047293186,2.020205361215645,1,1,6390,0.06995334463877827,0.29107981220657275,0.4210485133020344,0.22968412115521117,4.977393671413823
60,risk_adjusted_momentum_20_20,2795,0.1031209490222487,2.3054011031088666,0.021144119782345067,0.04581714975458526,0.7732901821371854,0.04346022345634699,0.62733826707371,0.15058981853054143,2.5921027525463955,1,1,6375,0.16459787643670132,0.32454901960784316,0.46619607843137256,0.22968412115521117,4.805401103108867
60,ma_distance_20,2799,0.08882803834689212,2.1553801971637285,0.031132094708806235,0.024460108028351385,0.4379005708956721,0.055646205547126085,0.8627668199048876,0.12851436875097327,2.343643703598703,1,1,6376,0.11214610527103315,0.31304893350062735,0.4413425345043915,0.22968412115521117,4.655380197163728
60,drawdown_20,2750,0.07904869204225003,2.0054408687831087,0.044915936274494764,0.045077331817395754,0.8015443844302994,0.1057081746796243,1.776607364563186,0.12309140698733526,2.2475776400221457,1,1,6376,0.09588118696673395,0.3378293601003764,0.45647741530740277,0.22968412115521117,4.505440868783109
60,near_peak_20,2750,0.07904869204225003,2.0054408687831087,0.044915936274494764,0.045077331817395754,0.8015443844302994,0.1057081746796243,1.776607364563186,0.12309140698733526,2.2475776400221457,1,1,6376,0.09588118696673395,0.3378293601003764,0.45647741530740277,0.22968412115521117,4.505440868783109
60,drawdown_120,2789,0.12261505947533488,1.9511356127440895,0.05104091581226915,0.13094641939359425,1.5487577388135312,0.10321660061711443,1.191496512853052,0.12790526399013286,2.07697222175638,1,1,6276,0.29526623996362755,0.4181007010834927,0.5086042065009561,0.22968412115521117,4.451135612744089
60,near_peak_120,2789,0.12261505947533488,1.9511356127440895,0.05104091581226915,0.13094641939359425,1.5487577388135312,0.10321660061711443,1.191496512853052,0.12790526399013286,2.07697222175638,1,1,6276,0.29526623996362755,0.4181007010834927,0.5086042065009561,0.22968412115521117,4.451135612744089
60,momentum_20,2798,0.08303395986724882,1.8020031051159944,0.07154491702768553,0.015957370604035466,0.27081242783827447,0.025380670973810388,0.36001918515991943,0.13339596524462005,2.351103145463076,1,1,6375,0.14068647781483384,0.31654901960784315,0.4472156862745098,0.27037549167210906,4.302003105115994
60,drawdown_60,2782,0.09500168860288045,1.7357122094662456,0.08261473356647778,0.12812375872971682,1.722111688363134,0.10608999224058027,1.3793491016203205,0.15495446538842877,2.5093804128661104,1,1,6336,0.20557557889058628,0.3732638888888889,0.47853535353535354,0.27037549167210906,4.235712209466246
60,near_peak_60,2782,0.09500168860288045,1.7357122094662456,0.08261473356647778,0.12812375872971682,1.722111688363134,0.10608999224058027,1.3793491016203205,0.15495446538842877,2.5093804128661104,1,1,6336,0.20557557889058628,0.3732638888888889,0.47853535353535354,0.27037549167210906,4.235712209466246
60,drawdown_252,2703,0.11609649416675732,1.5750093945507604,0.1152542760894314,0.15649045971936912,1.6916693826258526,0.08264307838325635,0.9555735964196724,0.12528509996466203,1.8206624039799442,1,1,6144,0.38205315222865954,0.4485677083333333,0.5343424479166666,0.295166528028728,4.075009394550761
60,near_peak_252,2703,0.11609649416675732,1.5750093945507604,0.1152542760894314,0.15649045971936912,1.6916693826258526,0.08264307838325635,0.9555735964196724,0.12528509996466203,1.8206624039799442,1,1,6144,0.38205315222865954,0.4485677083333333,0.5343424479166666,0.295166528028728,4.075009394550761
60,momentum_120,2803,0.09690532795767322,1.29937209546211,0.19381626324800247,0.05497474383815698,0.5230131824624726,0.018990475504762797,0.21173876709149095,0.09687523085783523,1.4299818258616788,1,1,6275,0.38944607069824316,0.4809561752988048,0.54398406374502,0.41043443981929933,3.79937209546211
60,ma_distance_60,2801,0.10445117884231137,1.6316777419114152,0.10274739137143388,0.07141607058775268,0.9304947260456453,-0.002717692402327616,-0.02717422001769564,0.12831655178941606,2.04939001877366,1,0,6336,0.23874996008560723,0.3715277777777778,0.4845328282828283,0.295166528028728,3.1316777419114152
60,risk_adjusted_momentum_120_60,2800,0.10743498746314128,1.5094449100752918,0.13118512356832357,0.01599645401873869,0.16451492564627332,-0.0014946999914154599,-0.01564034268779083,0.10636629135095965,1.5582279047588554,1,0,6275,0.4025451613383808,0.47394422310756973,0.5490039840637451,0.295166528028728,3.009444910075292
60,risk_adjusted_momentum_60_20,2801,0.08294489057969535,1.1847289009156712,0.2361246517204706,0.1305269264232365,1.6529932516984998,-0.037913184012238095,-0.3711630215322412,0.15551444705958076,2.3096729746674245,1,0,6335,0.30363749369140514,0.40868192580899765,0.5142067876874507,0.4473940769440496,2.684728900915671
60,ma_distance_120,2800,0.08769456928841919,1.1270845113159056,0.2597067512958612,0.11114866682146814,1.3134964099864845,-0.11826694806395806,-1.0828909276210215,0.12151927669608951,1.8060665298471916,1,0,6276,0.36886278184163596,0.4545889101338432,0.5352135117909497,0.46747215233255013,2.6270845113159056
