label,horizon,factor,family,n_full,beta_full_sd,t_full_nw,r2_full,dev_beta_sd,dev_t_nw,dev_p,dev_r2,dev_rank_ic,dev_q5_q1,dev_quintile_mono,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,sign_stable_val,sign_stable_hold,dev_bh_q,selection_score
fwd_us_5,5,vol_nasdaq_120,volatility,6270,0.0012105646625319335,1.438502069706486,0.002346242283118971,0.0003992683515397941,0.30139630389009014,0.7631123124296989,0.000234273534236773,0.032773393362576356,0.0025644741461398196,0.41131595022854517,0.003565128946179958,3.400061530451776,0.000928064428331108,0.7557599650695864,1,1,0.9483100164068052,2.007054279004363
fwd_us_5,5,downvol_gold_60,downside_vol,6330,0.0004103354133147273,0.6070878218462482,0.0002653411698790853,0.0003711829756042816,0.3683219621977806,0.7126331783577187,0.0001973902129894789,0.03583770998372552,0.000589149744789618,0.2444171860279931,0.0016204982645882592,1.2622183122152093,0.0007917248956288001,0.6954446799340761,1,1,0.9398495540659767,1.990530555211777
fwd_us_5,5,vix3m_level,vix_term,4876,0.0013958600380178494,1.2009281382168835,0.0029339399797183585,0.0007127229567148284,0.3588271563003049,0.7197243959459051,0.000614296976636175,0.03875844017886412,-0.0005569643838028262,0.19970035329073532,0.003111424053534807,1.5923398068386474,0.0018682480997876997,1.4328336729252673,1,1,0.9423729500874442,1.9586773329456726
fwd_us_5,5,mom_nasdaq_252,momentum,6138,-0.0002562848534257967,-0.32267210947411346,0.00010943745977709529,-0.00022619088340406927,-0.18813116545241837,0.850773830774125,8.063236826738596e-05,-0.034114031255392814,-0.0005855669372337545,-0.5344530158909766,-0.00254139450065905,-2.236207091105483,0.00032944804525114445,0.26684551225213166,1,0,0.9488724160466309,1.9553576733979066
fwd_us_5,5,chg_vix_60,vix,6330,0.0009775928119277885,0.9079485615217552,0.0015060612673091223,0.0005346770123016764,0.335448744815618,0.737286602720931,0.0004095741540448561,0.012044173225391643,-0.0016782036877974337,-0.15373124453772927,0.000942888869105883,0.4309170137168619,0.00244732948124556,1.9504709214227611,1,1,0.9483100164068052,1.9123143670844827
fwd_us_5,5,vol_sp500_120,volatility,6270,0.0011347978355307244,1.2831780618909876,0.0020617398733918657,0.00028916057718692976,0.21154440200647262,0.8324624882827809,0.00012287728920823415,0.03873952014554187,0.0020133510605165814,0.38782169609510536,0.003416844881953658,3.164615531501714,0.0012325261622658707,1.0516340985775297,1,1,0.9488724160466309,1.9054552500540252
fwd_us_5,5,ma_dist_nasdaq_120,trend,6271,-0.0010600881959300578,-1.148807284385223,0.0017974638832665146,-0.0003889562812342679,-0.2815342335949887,0.7783006748214075,0.0002219425111857909,-0.01249446731772208,2.4412582806981192e-05,0.2134206599144326,-0.0030787184681982864,-1.832817545909964,-0.0016150650321520412,-1.1671071246869755,1,1,0.9483100164068052,1.888244563552205
fwd_us_5,5,breadth_120,breadth,6270,0.00042057249900288006,0.6279646209824497,0.0002831904571765076,0.0015382347237932247,1.5764733921877798,0.11491674609091265,0.003477272112277552,0.04362797720601407,0.004796120192075011,0.6150468131986485,-0.0017737358795245897,-1.5398687151875152,-0.00036757802904320856,-0.29421016341972306,0,0,0.4593135763420617,1.883996798787104
fwd_us_5,5,downvol_nasdaq_120,downside_vol,6270,0.0012647186801589042,1.4614368126067874,0.002560853528054685,0.00015797567179296073,0.11314285534159653,0.9099172994578909,3.667531711459837e-05,0.0394610764861684,0.0040185711834841405,0.4841151326838928,0.0038013178338872707,3.390899844687929,0.0009337967586463511,0.7492529835435209,1,1,0.9741981958094429,1.855200421683543
fwd_us_5,5,dd_sp500_120,drawdown,6271,-0.0012095214005371031,-1.0612914103172026,0.002339932283197288,-0.0003025941208582209,-0.18830752440264922,0.8506355872505917,0.0001343259400709007,-0.05949445252401178,-0.0009684897167953507,-0.3320523316857742,-0.004304630465587229,-2.1457146775318616,-0.003262222255509253,-2.2848414234351324,1,1,0.9488724160466309,1.8543336902455363
