date,portfolio_value,cash_ratio,target_gross,actual_gross,target_gold,target_nasdaq,target_sp500,target_csi300,target_shanghai,price_gold,price_nasdaq,price_sp500,price_csi300,price_shanghai
2024-12-31,1726281.9602164957,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,619.3939840000,140956.7292953182,42932.2325873370,3934.9110000000,3351.7630000000
2025-01-02,1741819.3687617816,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,626.8803130000,140739.8026219744,42837.3821133464,3820.3950000000,3262.5610000000
2025-01-03,1741687.2403465516,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,624.4320670000,143597.0843944850,43488.7005649718,3775.1650000000,3211.4300000000
2025-01-06,1742763.5990588230,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,623.4792020000,145345.7131568550,43719.9467345655,3768.9700000000,3206.9230000000
2025-01-07,1747010.8059068273,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,627.4623950000,142786.7687461079,43291.1828272098,3796.1060000000,3229.6440000000
2025-01-08,1756742.8652201535,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,631.7050330000,142811.2261356638,43390.2020587114,3789.2150000000,3230.1680000000
2025-01-09,1763358.0922078388,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,634.6948090000,142811.2261356638,43390.2020587114,3779.8770000000,3211.3930000000
2025-01-10,1771379.7573753754,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,640.6083100000,140480.1284448061,42719.9214082008,3732.4810000000,3168.5240000000
2025-01-13,1751227.2826342392,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,632.0287090000,139952.3425471075,42790.6738030647,3722.5130000000,3160.7550000000
2025-01-14,1757620.3704063827,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,634.7645810000,139618.5567766105,42835.6414448363,3820.5400000000,3240.9400000000
2025-01-15,1780172.7996183112,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,641.7641950000,143048.4031789789,43622.3203026482,3796.0260000000,3227.1170000000
2025-01-16,1790827.7121084456,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,647.4658450000,141782.5564174377,43530.8004750942,3800.3840000000,3236.0320000000
2025-01-17,1790084.0269371460,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,645.2727500000,143870.0126059043,43949.6056990414,3812.3430000000,3241.8210000000
2025-01-20,1776307.7177673250,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,639.1230510000,143870.0126059043,43949.6056990414,3829.6760000000,3244.3780000000
2025-01-21,1787717.9596307003,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,644.0744010000,143913.8415815620,44064.3347270582,3832.6150000000,3242.6230000000
2025-01-22,1797105.0005322925,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,647.1360780000,145413.5447628322,44231.3757694236,3797.0170000000,3213.6240000000
2025-01-23,1798329.9066918406,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,646.8282760000,146159.5871840471,44595.7114952917,3803.7440000000,3230.1640000000
2025-01-24,1803856.5774507741,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,650.6013420000,144608.9515030292,44215.7289039627,3832.8640000000,3252.6260000000
2025-01-27,1785347.3749207361,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,646.1423130000,140160.2197133292,43567.8777953304,3817.0800000000,3250.6010000000
2025-01-28,1804937.3978570942,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,652.4667440000,143001.1739470709,43970.1150757993,3817.0800000000,3250.6010000000
2025-01-29,1802279.7406218154,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,651.8839550000,142360.1583687439,43792.9459196844,3817.0800000000,3250.6010000000
2025-01-30,1832280.6781313054,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,664.7752380000,142720.6607495069,44024.6113238195,3817.0800000000,3250.6010000000
2025-01-31,1820610.3555304708,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,660.0429950000,142324.7719461082,43801.7925253433,3817.0800000000,3250.6010000000
2025-02-03,1827380.4518739951,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,664.5413220000,140617.2320276130,43468.5220367497,3817.0800000000,3250.6010000000
2025-02-04,1843320.3234573535,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,669.9970230000,142519.5788374521,43783.2115094559,3817.0800000000,3250.6010000000
2025-02-05,1854956.6513394434,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,674.5136610000,143217.9870399057,44083.7387908276,3795.0850000000,3229.4880000000
2025-02-06,1857274.3841345238,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,674.4372710000,144257.5383202502,44341.2123995073,3842.8310000000,3270.6590000000
2025-02-07,1859273.2193612596,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,676.9191920000,142297.7966632897,43920.8897894330,3892.7030000000,3303.6670000000
2025-02-10,1891592.6991413338,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,689.6648470000,144026.9873391828,44319.7276426625,3901.0620000000,3322.1700000000
2025-02-11,1885574.5078793771,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,687.3684230000,143541.9543883494,44343.8484190835,3883.1350000000,3318.0570000000
2025-02-12,1886950.9008724443,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,687.8849790000,143621.0878685553,44233.7265564473,3919.8620000000,3346.3850000000
2025-02-13,1902378.4599559892,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,693.0959010000,145545.0558591954,44622.1933581921,3905.1400000000,3332.4830000000
2025-02-14,1862293.1748378214,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,675.3614500000,145528.5799409944,44433.1972037729,3939.0090000000,3346.7240000000
2025-02-17,1872722.1493446932,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,679.9606890000,145528.5799409944,44433.1972037729,3947.3980000000,3355.8300000000
2025-02-18,1897886.1215110847,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,690.8394950000,145904.2363441784,44624.5240573970,3912.7830000000,3324.4910000000
2025-02-19,1897001.5563749869,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,690.0919350000,146119.7444247736,44763.1849277643,3940.1600000000,3351.5390000000
2025-02-20,1889432.8370232338,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,687.8936430000,144908.8982128080,44407.7294966536,3928.8960000000,3350.7830000000
2025-02-21,1882944.3857811494,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,687.8153510000,141664.1391970628,43630.6314804200,3978.4440000000,3379.1130000000
2025-02-24,1888153.8735250169,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,691.6817120000,139830.2049575512,43378.5733446433,3969.7170000000,3373.0280000000
2025-02-25,1864980.5132536446,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,682.8479780000,138150.6948780877,43241.0943785307,3925.6510000000,3346.0400000000
2025-02-26,1868566.7239083387,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,684.0892080000,138467.3344947735,43235.0464576074,3959.9410000000,3380.2140000000
2025-02-27,1844485.0197010399,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,676.5609750000,134746.0127157130,42590.8810172570,3968.1160000000,3388.0620000000
2025-02-28,1836683.2334094064,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,671.0242310000,137188.8602582580,43342.6504199968,3890.0490000000,3320.8970000000
2025-03-03,1851082.1114094337,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,680.4497170000,133758.4645999315,42639.8617964997,3888.4740000000,3316.9250000000
2025-03-04,1855219.4686827771,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,683.5594200000,132699.2467015981,41933.2481820689,3885.2210000000,3324.2100000000
2025-03-05,1854416.0754105381,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,681.2695130000,134755.4784023475,42437.2262614671,3902.5710000000,3341.9650000000
2025-03-06,1843811.4172797857,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,679.7871290000,130962.2897233516,41591.6157509078,3956.2370000000,3381.0980000000
2025-03-07,1844265.9400172248,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,679.3919740000,131667.7520658765,41753.1368037164,3944.0140000000,3372.5460000000
2025-03-10,1825118.9984072279,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,675.2214110000,126793.3512375699,40753.1392901212,3928.8020000000,3366.1630000000
2025-03-11,1832176.0943248044,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,679.1231620000,126119.1600784081,40304.0122675424,3941.4160000000,3379.8280000000
2025-03-12,1848460.1496059031,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,684.9552070000,127829.8880213238,40556.4166823601,3927.2320000000,3371.9240000000
2025-03-13,1875002.9006531835,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,698.9562140000,125406.8490668599,40018.2641782932,3911.5790000000,3358.7290000000
2025-03-14,1876126.9773776031,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,696.3271890000,128516.8589752870,40818.6990575189,4006.5570000000,3419.5620000000
2025-03-17,1883179.7474997882,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,699.0703240000,128822.3550006510,41052.0681124405,3996.7880000000,3426.1290000000
2025-03-18,1894972.1876917027,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,706.3216370000,126505.9335385861,40578.3212638943,4007.7230000000,3429.7590000000
2025-03-19,1908130.4108463661,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,710.4957220000,128339.6837561727,41032.8173464150,4010.1680000000,3426.4290000000
2025-03-20,1909923.3996770834,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,711.5136610000,128168.6396105308,41025.3270933248,3974.9920000000,3408.9480000000
2025-03-21,1898195.7893253549,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,705.9103730000,128904.4888847010,41080.2896428753,3914.6960000000,3364.8310000000
2025-03-24,1896128.5245261267,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,702.1869580000,131932.3531331829,41835.5178691890,3934.8490000000,3370.0280000000
2025-03-25,1921475.9488385301,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,712.8722640000,132622.9377309052,41928.7523680257,3932.2950000000,3369.9760000000
2025-03-26,1919539.2238443561,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,714.2319380000,130046.9357358230,41502.5247938388,3919.3570000000,3368.6970000000
2025-03-27,1939236.9001764383,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,723.5505580000,129358.7293744959,41365.8788226661,3932.4120000000,3373.7490000000
2025-03-28,1942026.4338817568,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,728.0168470000,125858.1506695050,40547.6645427531,3915.1660000000,3351.3070000000
2025-03-31,1960923.8854695440,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,736.6548200000,125473.5551816177,40703.3335267495,3887.3060000000,3335.7460000000
2025-04-01,1962108.6868595320,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,735.9549280000,126864.0038386599,40953.4853287580,3887.6840000000,3348.4350000000
2025-04-02,1985281.1041163942,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,745.2591710000,127945.2921122071,41223.3311768084,3884.3860000000,3350.1270000000
2025-04-03,1945293.0786493558,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,734.2236540000,120686.6855771965,39351.3056286779,3861.5030000000,3342.0080000000
2025-04-04,1887241.5332519324,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,715.4306600000,113511.8661841061,36949.9646818086,3861.5030000000,3342.0080000000
2025-04-07,1864742.2831031869,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,705.9408100000,114039.7447797519,36998.5309487440,3589.4410000000,3096.5760000000
2025-04-08,1864457.3151076704,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,707.3910790000,112046.5420066929,36567.0316444549,3650.7590000000,3145.5490000000
2025-04-09,1948545.9198807485,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,731.9121380000,125865.2192447339,40107.1601816872,3686.7940000000,3186.8100000000
2025-04-10,1979435.0699852086,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,750.8976650000,119979.7194400515,38570.0374860891,3735.1150000000,3223.6380000000
2025-04-11,2011503.4296065965,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,763.1286570000,122078.1325274821,39149.1846596301,3750.5170000000,3238.2270000000
2025-04-14,2002914.6058491878,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,758.2416090000,123082.1206581353,39531.7733089579,3759.1420000000,3262.8080000000
2025-04-15,2014945.9695382875,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,763.6251840000,123061.8485059069,39476.4639186570,3761.2350000000,3267.6620000000
2025-04-16,2061465.8071820615,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,787.7908680000,119141.6798176398,38544.7717575545,3772.8200000000,3276.0040000000
2025-04-17,2052639.4611050091,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,784.0737210000,118850.5688410821,38550.5681113309,3772.2220000000,3280.3410000000
2025-04-18,2052624.2446032723,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,784.0737210000,118850.5688410821,38550.5681113309,3772.5230000000,3276.7300000000
2025-04-21,2080610.2364631572,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,799.3271230000,115818.0876139324,37642.0278327118,3784.8810000000,3291.4340000000
2025-04-22,2081916.1502317281,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,796.6643010000,119211.7599736717,38671.5910337514,3783.9520000000,3299.7570000000
2025-04-23,2035078.2511319104,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,773.6194270000,121777.9024934221,39182.3674754557,3786.8820000000,3296.3550000000
2025-04-24,2073727.3697494087,0.0000000000,1.0000000000,1.0000000000,0.8118148984,0.1306598420,0.0393006088,0.0085949931,0.0096296577,787.7494510000,125131.5022160019,39981.1202472592,3784.3570000000,3297.2880000000
2025-04-25,2050758.1249090745,0.3065399359,0.6915821279,0.6934600641,0.5217779219,0.1522590018,0.0119866857,0.0026214729,0.0029370456,780.1218940000,126692.2729326706,40269.4488579217,3786.9940000000,3295.0600000000
2025-04-28,2054698.4247336462,0.4821743679,0.5154428371,0.5178256321,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,785.6614920000,126737.8707379729,40348.7710182158,3781.6190000000,3288.4150000000
2025-04-29,2047946.3124646433,0.4837708236,0.5154428371,0.5162291764,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,777.9401500000,126994.1889641228,40443.2823988887,3775.0770000000,3286.6550000000
2025-04-30,2040200.6874127840,0.4856142048,0.5154428371,0.5143857952,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,770.4308920000,126763.5454737010,40464.2916827122,3770.5710000000,3279.0310000000
2025-05-01,2034168.6587565430,0.4870609871,0.5154428371,0.5129390129,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,759.1901970000,128684.6522171926,40719.1798240197,3770.5710000000,3279.0310000000
2025-05-02,2039157.9721781970,0.4858760179,0.5154428371,0.5141239821,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,759.1543440000,130723.3593892020,41350.0818033085,3770.5710000000,3279.0310000000
2025-05-05,2058247.8381796922,0.4813762939,0.5154428371,0.5186237061,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,781.5605710000,129752.6995091802,41086.2025086348,3770.5710000000,3279.0310000000
2025-05-06,2069667.2059768848,0.4787269540,0.5154428371,0.5212730460,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,798.8123650000,127669.7123226375,40466.1585761919,3808.5420000000,3316.1140000000
2025-05-07,2056104.0987590856,0.4818915730,0.5154428371,0.5181084270,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,783.3719090000,128163.1178514917,40687.5573506355,3831.6270000000,3342.6650000000
2025-05-08,2048216.6651033561,0.4837539977,0.5154428371,0.5162460023,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,771.0287390000,129758.9114464589,40994.0288785148,3852.8960000000,3351.9960000000
2025-05-09,2052082.9057929327,0.4828492838,0.5154428371,0.5171507162,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,774.9085820000,129814.3535681186,40980.5809777572,3846.1570000000,3341.9990000000
2025-05-12,2036148.1281999634,0.4866347931,0.5154428371,0.5133652069,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,745.5692410000,134760.0970992674,42096.9263903996,3890.6100000000,3369.2450000000
2025-05-13,2049285.2466673581,0.4835218946,0.5154428371,0.5164781054,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,753.7876920000,136897.1079617468,42390.7564235511,3896.2580000000,3374.8710000000
2025-05-14,2035997.1750233138,0.4866843920,0.5154428371,0.5133156080,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,737.2058900000,137947.3047162063,42454.3581319616,3943.2110000000,3403.9480000000
2025-05-15,2049454.1038090871,0.4834954868,0.5154428371,0.5165045132,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,751.5446670000,137828.8994497609,42670.0656969575,3907.1990000000,3380.8210000000
2025-05-16,2042771.9477400365,0.4850837966,0.5154428371,0.5149162034,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,743.0183350000,138427.4504435045,42933.6868879746,3889.0850000000,3367.4620000000
2025-05-19,2048312.5733791790,0.4837783782,0.5154428371,0.5162216218,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,748.3774180000,138587.6871592188,43011.2800392349,3877.1450000000,3367.5830000000
2025-05-20,2059836.4283091384,0.4810785381,0.5154428371,0.5189214619,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,761.3874870000,138200.5429054103,42887.0727868663,3898.1710000000,3380.4780000000
2025-05-21,2067063.0984393582,0.4794032952,0.5154428371,0.5205967048,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,774.6982850000,135947.5014947091,42101.1647925776,3916.3810000000,3387.5740000000
2025-05-22,2063511.0949973727,0.4802351810,0.5154428371,0.5197648190,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,769.9364270000,136352.5216138329,42089.4092219020,3913.8650000000,3380.1890000000
2025-05-23,2070460.8589159118,0.4786298583,0.5154428371,0.5213701417,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,781.6104600000,134624.7691854492,41692.6160898398,3882.2740000000,3348.3720000000
2025-05-26,2067750.5973333400,0.4792638689,0.5154428371,0.5207361311,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,778.7665100000,134624.7691854492,41692.6160898398,3860.1070000000,3346.8390000000
2025-05-27,2067715.6555795826,0.4792786244,0.5154428371,0.5207213756,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,769.6936330000,138141.3420442935,42606.5245859176,3839.3970000000,3340.6870000000
2025-05-28,2062662.3224068838,0.4804594860,0.5154428371,0.5195405140,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,766.3281680000,137391.1354710629,42355.7464071469,3836.2370000000,3339.9320000000
2025-05-29,2069436.6061177594,0.4788933570,0.5154428371,0.5211066430,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,772.2197890000,137845.8209631158,42499.6585460531,3858.7000000000,3363.4460000000
2025-05-30,2063142.6649463726,0.4803609681,0.5154428371,0.5196390319,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,766.4956380000,137510.1259721293,42530.4498593515,3840.2320000000,3347.4870000000
2025-06-02,2079247.1217206137,0.4766470335,0.5154428371,0.5233529665,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,780.6455980000,138542.6911363424,42737.5029699121,3840.2320000000,3347.4870000000
2025-06-03,2081203.8011313595,0.4762055195,0.5154428371,0.5237944805,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,780.3784120000,139437.4761901339,42914.3276093816,3852.0130000000,3361.9760000000
2025-06-04,2085597.8830995183,0.4752088168,0.5154428371,0.5247911832,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,783.7807770000,139893.8242673012,42921.8095162786,3868.7430000000,3376.2030000000
2025-06-05,2077930.7510781256,0.4769688629,0.5154428371,0.5230311371,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,779.2152680000,138547.7166507528,42639.5100903863,3877.5560000000,3384.0990000000
2025-06-06,2073829.2400880265,0.4779188246,0.5154428371,0.5220811754,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,770.5101860000,140266.0968865587,43095.1987646784,3873.9840000000,3385.3580000000
2025-06-09,2076669.5536992503,0.4772717916,0.5154428371,0.5227282084,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,772.3525700000,140698.2038594400,43132.3657203594,3885.2460000000,3399.7720000000
2025-06-10,2079472.7301580799,0.4766350382,0.5154428371,0.5233649618,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,772.8280780000,141647.9742497288,43387.5545145600,3865.4650000000,3384.8160000000
2025-06-11,2084993.9541494111,0.4753794745,0.5154428371,0.5246205255,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,780.2775640000,140985.5247459284,43283.7408541406,3894.6250000000,3402.3160000000
2025-06-12,2090164.7986716055,0.4742100226,0.5154428371,0.5257899774,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,785.3643970000,141101.3993541442,43381.8442770004,3892.1990000000,3402.6580000000
2025-06-13,2097650.2514689215,0.4725243696,0.5154428371,0.5274756304,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,797.5715520000,139383.8386014810,42927.8260182572,3864.1820000000,3376.9960000000
2025-06-16,2091636.6375959907,0.4738894947,0.5154428371,0.5261105053,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,785.9612990000,141456.4814681850,43318.2790757787,3873.7950000000,3388.7290000000
2025-06-17,2089743.7911680210,0.4743253217,0.5154428371,0.5256746783,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,787.1518520000,140216.5621565712,42972.8273751805,3870.3790000000,3387.4050000000
2025-06-18,2086375.7376466668,0.4750976275,0.5154428371,0.5249023725,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,782.8826710000,140504.4028321892,42992.2725802394,3874.9710000000,3388.8090000000
2025-06-19,2086187.2863891902,0.4751471436,0.5154428371,0.5248528564,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,782.6715500000,140504.4028321892,42992.2725802394,3843.0910000000,3362.1080000000
2025-06-20,2082773.9844271580,0.4759324366,0.5154428371,0.5240675634,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,781.4805060000,139574.0451002627,42831.1826259204,3846.6440000000,3359.8950000000
2025-06-23,2085889.2976605040,0.4752282233,0.5154428371,0.5247717767,0.3655658371,0.1498770000,0.0000000000,0.0000000000,0.0000000000,780.8659130000,141075.7301368288,43299.1979993101,3857.9020000000,3381.5820000000
2025-06-24,2077424.1528399265,0.5713860688,0.5412149790,0.4286139312,0.4675364685,0.0736785104,0.0000000000,0.0000000000,0.0000000000,769.6535020000,142840.4493414823,43701.6154486241,3904.0340000000,3420.5660000000
